age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
36,blue-collar,married,secondary,no,330,yes,no,cellular,13,may,777,2,-1,0,unknown,no
46,management,married,tertiary,no,1103,yes,no,cellular,13,may,185,2,278,3,failure,no
41,services,divorced,secondary,no,654,yes,no,cellular,13,may,139,2,-1,0,unknown,no
35,services,divorced,secondary,no,78,yes,no,telephone,13,may,630,3,371,3,failure,no
27,student,single,secondary,no,89,yes,no,cellular,14,may,68,3,-1,0,unknown,no
48,blue-collar,divorced,secondary,no,2071,no,no,cellular,14,may,127,1,-1,0,unknown,no
36,management,married,tertiary,no,532,yes,no,cellular,14,may,603,1,-1,0,unknown,no
37,admin.,divorced,secondary,no,0,yes,yes,cellular,14,may,17,7,-1,0,unknown,no
37,admin.,single,secondary,no,9,yes,no,cellular,14,may,165,1,-1,0,unknown,no
35,admin.,married,secondary,no,3863,yes,no,cellular,14,may,125,1,175,1,failure,no
29,management,single,tertiary,no,21,yes,no,cellular,14,may,107,4,371,3,failure,no
35,blue-collar,married,primary,no,113,yes,no,cellular,14,may,318,3,-1,0,unknown,no
30,blue-collar,married,secondary,no,-97,yes,yes,cellular,14,may,255,1,356,1,other,no
31,management,married,tertiary,no,0,yes,no,cellular,14,may,215,1,-1,0,unknown,no
33,technician,single,secondary,no,716,yes,no,cellular,14,may,234,2,-1,0,unknown,no
54,blue-collar,married,primary,no,316,yes,no,cellular,14,may,240,1,-1,0,unknown,no
56,blue-collar,married,secondary,no,-256,yes,yes,cellular,14,may,92,1,370,2,failure,no
36,services,single,secondary,no,-267,yes,no,cellular,14,may,99,7,352,1,failure,no
37,services,single,secondary,no,887,no,no,cellular,14,may,553,2,-1,0,unknown,no
33,blue-collar,single,primary,no,405,yes,no,cellular,14,may,99,4,353,1,failure,no
43,blue-collar,married,primary,no,991,yes,no,cellular,14,may,111,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,64,yes,no,cellular,14,may,444,2,366,3,failure,no
50,admin.,divorced,secondary,no,124,yes,yes,cellular,14,may,367,2,289,19,failure,no
46,admin.,married,secondary,no,196,yes,no,telephone,14,may,29,2,-1,0,unknown,no
42,services,married,secondary,no,-166,no,no,cellular,14,may,337,4,-1,0,unknown,no
39,technician,single,secondary,no,-143,yes,no,cellular,14,may,93,2,349,7,failure,no
54,blue-collar,married,secondary,no,-135,yes,no,cellular,14,may,152,3,370,2,failure,no
40,self-employed,married,tertiary,no,252,yes,no,cellular,15,may,103,6,-1,0,unknown,no
40,admin.,single,secondary,no,60,yes,no,cellular,15,may,460,3,352,6,other,no
28,services,married,secondary,no,511,yes,no,cellular,15,may,274,1,319,5,failure,no
44,blue-collar,single,primary,no,36,yes,no,cellular,15,may,551,1,371,2,failure,yes
57,management,married,tertiary,no,334,yes,no,cellular,15,may,169,2,365,2,failure,no
60,admin.,divorced,secondary,no,174,yes,no,cellular,15,may,241,1,364,1,failure,no
28,admin.,single,secondary,no,7,yes,no,cellular,15,may,87,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,39,yes,no,cellular,15,may,123,5,-1,0,unknown,no
34,blue-collar,single,primary,no,4260,yes,no,cellular,15,may,375,1,-1,0,unknown,no
27,services,single,secondary,no,353,yes,no,cellular,15,may,663,1,-1,0,unknown,yes
28,services,single,secondary,no,341,yes,no,cellular,15,may,437,3,347,3,other,yes
32,services,married,secondary,no,3268,no,no,cellular,15,may,147,1,-1,0,unknown,no
32,management,married,secondary,no,134,yes,yes,cellular,15,may,532,3,-1,0,unknown,yes
39,admin.,divorced,secondary,no,878,yes,no,cellular,15,may,611,5,-1,0,unknown,yes
29,technician,single,tertiary,no,940,yes,no,cellular,15,may,757,1,330,1,failure,no
44,services,divorced,secondary,no,-2,yes,no,cellular,15,may,152,5,-1,0,unknown,no
33,admin.,married,secondary,no,1293,yes,no,cellular,15,may,245,9,373,2,failure,no
31,technician,married,tertiary,no,165,no,no,cellular,15,may,218,4,-1,0,unknown,no
57,retired,married,secondary,yes,32,yes,no,cellular,15,may,476,3,-1,0,unknown,no
44,blue-collar,single,primary,no,-234,yes,yes,cellular,15,may,71,3,347,1,failure,no
30,admin.,single,secondary,no,127,yes,no,cellular,18,may,16,6,368,1,other,no
32,technician,single,secondary,no,483,yes,yes,cellular,18,may,35,6,-1,0,unknown,no
32,services,single,secondary,no,545,yes,no,cellular,18,may,192,1,180,1,failure,no
30,admin.,single,secondary,no,1450,yes,no,cellular,18,may,298,1,355,1,failure,no
32,admin.,single,secondary,no,396,yes,no,cellular,18,may,88,1,364,1,failure,no
40,blue-collar,married,primary,no,2502,yes,no,cellular,18,may,205,1,-1,0,unknown,no
27,technician,married,secondary,no,876,yes,no,cellular,18,may,268,1,355,1,failure,no
30,blue-collar,single,secondary,no,3950,yes,no,telephone,18,may,152,4,370,3,other,no
33,management,divorced,tertiary,no,47,no,no,cellular,18,may,47,3,178,3,failure,no
32,blue-collar,married,secondary,no,-667,yes,no,cellular,18,may,152,7,349,1,other,no
24,services,married,secondary,no,1354,yes,yes,cellular,18,may,239,2,-1,0,unknown,no
39,blue-collar,divorced,unknown,no,463,yes,no,cellular,18,may,169,1,-1,0,unknown,no
47,blue-collar,married,primary,no,2269,yes,no,cellular,18,may,132,1,279,2,failure,no
24,admin.,single,secondary,no,3505,yes,no,cellular,18,may,317,1,355,1,other,no
24,blue-collar,single,secondary,no,-287,yes,no,cellular,18,may,504,1,-1,0,unknown,no
36,technician,single,secondary,no,23,yes,no,cellular,18,may,69,2,333,2,failure,no
27,unemployed,single,secondary,no,259,yes,no,cellular,18,may,12,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,1958,yes,no,cellular,18,may,112,4,349,1,failure,no
31,admin.,single,secondary,no,-422,yes,no,cellular,18,may,64,2,329,15,other,no
32,self-employed,single,secondary,no,518,yes,no,cellular,18,may,34,7,-1,0,unknown,no
30,blue-collar,single,secondary,no,1837,yes,no,cellular,18,may,109,2,-1,0,unknown,no
20,blue-collar,single,secondary,no,76,yes,no,cellular,18,may,639,2,-1,0,unknown,yes
32,services,single,secondary,no,3993,no,no,cellular,22,may,148,2,-1,0,unknown,yes
32,technician,single,secondary,no,2979,no,no,cellular,25,may,156,1,-1,0,unknown,no
34,admin.,married,secondary,no,75,yes,yes,cellular,25,may,111,1,-1,0,unknown,no
50,admin.,married,tertiary,no,843,no,yes,cellular,27,may,71,3,-1,0,unknown,no
26,student,single,secondary,no,0,no,no,cellular,27,may,107,2,-1,0,unknown,no
46,management,married,tertiary,no,2199,no,no,telephone,27,may,146,1,-1,0,unknown,no
57,management,married,tertiary,no,473,no,no,cellular,1,jun,295,1,-1,0,unknown,yes
25,unemployed,single,tertiary,no,343,no,no,cellular,1,jun,377,1,-1,0,unknown,yes
38,unemployed,single,secondary,no,804,no,no,cellular,1,jun,1087,1,-1,0,unknown,yes
52,management,married,tertiary,no,0,no,no,cellular,2,jun,77,3,-1,0,unknown,no
41,blue-collar,married,secondary,no,140,yes,no,cellular,3,jun,96,1,125,2,failure,no
38,technician,married,tertiary,no,34,no,yes,cellular,3,jun,88,1,-1,0,unknown,no
46,housemaid,married,tertiary,no,184,no,no,cellular,3,jun,167,1,-1,0,unknown,no
27,services,single,secondary,no,339,no,no,cellular,4,jun,182,1,-1,0,unknown,yes
30,management,single,tertiary,no,3384,no,no,cellular,4,jun,578,2,-1,0,unknown,yes
60,unknown,married,unknown,no,5003,no,no,telephone,4,jun,125,5,-1,0,unknown,no
22,blue-collar,single,secondary,no,682,no,no,cellular,5,jun,126,2,91,1,success,yes
36,admin.,divorced,tertiary,no,4708,no,no,cellular,15,jun,104,1,-1,0,unknown,no
22,student,single,tertiary,no,1161,no,yes,cellular,16,jun,119,1,-1,0,unknown,no
27,services,single,secondary,no,246,no,no,cellular,17,jun,453,2,-1,0,unknown,yes
41,unknown,single,tertiary,no,1567,no,no,cellular,1,jul,291,2,-1,0,unknown,no
59,management,married,tertiary,no,281,no,no,cellular,8,jul,430,2,-1,0,unknown,no
61,unknown,single,primary,no,50,no,no,telephone,21,jul,465,6,-1,0,unknown,no
47,management,married,tertiary,no,699,no,no,cellular,5,aug,432,3,97,2,success,no
36,management,married,tertiary,no,495,no,no,cellular,5,aug,157,3,97,2,success,yes
29,management,single,tertiary,no,74,no,no,cellular,6,aug,174,1,-1,0,unknown,no
74,retired,married,unknown,no,7819,no,no,cellular,6,aug,165,3,-1,0,unknown,no
66,retired,married,tertiary,no,3,no,no,cellular,6,aug,550,1,-1,0,unknown,yes
44,admin.,single,secondary,no,1534,no,no,cellular,7,aug,166,1,99,2,other,yes
73,retired,divorced,secondary,no,1092,no,no,cellular,7,aug,390,2,-1,0,unknown,no
42,technician,single,unknown,no,11115,no,no,cellular,10,aug,187,1,102,1,success,yes
22,student,single,unknown,no,1215,no,no,cellular,11,aug,154,1,-1,0,unknown,no
53,blue-collar,divorced,primary,no,4401,no,no,telephone,11,aug,254,1,-1,0,unknown,yes
33,admin.,divorced,secondary,no,661,yes,no,cellular,11,aug,108,1,99,7,failure,no
74,retired,married,tertiary,no,20422,no,no,cellular,12,aug,90,2,-1,0,unknown,no
34,management,single,tertiary,no,48,yes,no,cellular,12,aug,810,3,93,6,failure,yes
64,retired,married,secondary,no,1370,no,no,cellular,12,aug,174,1,-1,0,unknown,no
35,services,married,unknown,no,618,no,no,cellular,12,aug,293,1,104,1,success,yes
34,management,single,tertiary,no,1228,no,no,cellular,13,aug,99,2,105,10,success,no
37,management,married,tertiary,no,332,yes,no,cellular,14,aug,190,2,84,7,failure,no
55,retired,married,primary,no,16432,no,no,cellular,14,aug,482,2,-1,0,unknown,no
35,management,single,tertiary,no,7218,no,no,cellular,14,aug,224,3,-1,0,unknown,no
25,self-employed,single,unknown,no,1179,no,no,cellular,17,aug,43,1,83,2,failure,no
39,management,single,tertiary,no,763,no,no,cellular,17,aug,192,1,-1,0,unknown,no
43,admin.,married,secondary,no,132,no,no,cellular,19,aug,574,1,84,3,success,yes
25,entrepreneur,single,tertiary,no,347,no,no,cellular,20,aug,267,1,-1,0,unknown,yes
34,self-employed,single,tertiary,no,9962,no,no,cellular,20,aug,474,1,-1,0,unknown,yes
28,student,single,secondary,no,1925,no,no,cellular,20,aug,147,1,90,1,failure,no
47,management,married,tertiary,no,0,no,yes,cellular,21,aug,374,1,-1,0,unknown,yes
48,housemaid,married,tertiary,no,5473,no,no,cellular,24,aug,232,2,-1,0,unknown,yes
39,technician,divorced,secondary,no,385,no,no,cellular,26,aug,143,1,93,1,failure,no
26,student,single,tertiary,no,97,no,no,cellular,27,aug,382,1,-1,0,unknown,no
28,admin.,single,secondary,no,27,no,no,cellular,27,aug,294,1,-1,0,unknown,no
62,unemployed,married,secondary,no,780,no,no,cellular,28,aug,162,2,-1,0,unknown,yes
34,technician,single,secondary,no,2583,no,no,cellular,28,aug,64,1,95,2,failure,no
38,technician,single,tertiary,no,0,no,no,cellular,28,aug,247,2,-1,0,unknown,no
73,retired,married,secondary,no,250,no,no,telephone,31,aug,245,4,-1,0,unknown,no
28,management,single,secondary,no,1633,no,no,cellular,8,sep,233,1,95,1,success,no
30,blue-collar,single,secondary,no,161,no,yes,telephone,8,sep,298,3,-1,0,unknown,yes
50,blue-collar,married,primary,no,3764,no,no,telephone,9,sep,214,2,99,4,failure,yes
61,retired,married,secondary,no,5207,no,no,cellular,11,sep,336,1,81,2,other,no
20,student,single,unknown,no,479,no,no,cellular,11,sep,158,2,-1,0,unknown,no
25,management,single,tertiary,no,808,no,no,cellular,18,sep,267,2,114,2,failure,yes
65,retired,married,secondary,no,1176,no,no,cellular,25,sep,64,1,50,2,failure,no
57,management,married,unknown,no,0,no,no,cellular,30,sep,585,1,-1,0,unknown,no
39,admin.,married,secondary,no,26233,no,no,cellular,2,oct,462,1,-1,0,unknown,no
26,self-employed,single,tertiary,no,993,no,no,cellular,8,oct,152,1,-1,0,unknown,no
58,retired,married,primary,no,565,no,no,telephone,8,oct,153,1,93,1,success,yes
67,retired,married,primary,no,1430,no,no,telephone,12,oct,88,3,-1,0,unknown,no
55,entrepreneur,divorced,secondary,no,538,yes,no,cellular,13,oct,306,1,67,2,success,no
46,management,married,tertiary,no,37378,yes,no,cellular,14,oct,146,1,518,1,failure,no
27,management,married,tertiary,no,893,no,no,cellular,16,oct,154,2,-1,0,unknown,yes
62,blue-collar,married,primary,no,1381,no,no,cellular,19,oct,1020,1,-1,0,unknown,no
43,technician,married,secondary,no,69,yes,yes,cellular,20,oct,304,1,337,1,failure,no
64,retired,married,secondary,no,4787,no,no,cellular,28,oct,501,1,-1,0,unknown,yes
50,management,married,tertiary,no,112,yes,no,cellular,4,nov,70,5,85,5,other,no
33,management,married,tertiary,no,22867,yes,no,cellular,10,nov,266,2,92,3,failure,yes
77,retired,divorced,secondary,no,3417,no,no,cellular,12,nov,134,1,-1,0,unknown,yes
58,services,divorced,secondary,no,462,no,no,cellular,13,nov,495,1,93,1,success,yes
41,unemployed,divorced,primary,no,487,no,no,cellular,16,nov,163,1,200,1,failure,no
33,self-employed,married,tertiary,no,263,no,no,cellular,16,nov,79,4,94,3,failure,no
55,technician,divorced,tertiary,no,0,no,no,cellular,17,nov,134,2,91,1,success,yes
70,retired,married,primary,no,3230,no,no,cellular,24,nov,112,1,-1,0,unknown,no
36,admin.,married,tertiary,no,0,no,no,cellular,25,nov,106,1,205,2,other,no
51,technician,married,tertiary,no,2506,no,no,cellular,30,nov,210,3,-1,0,unknown,no
72,retired,married,unknown,no,1940,no,no,telephone,4,dec,705,2,-1,0,unknown,yes
35,management,married,tertiary,no,3402,no,no,cellular,14,dec,269,1,194,2,failure,no
50,management,married,tertiary,no,5108,yes,no,cellular,18,dec,406,1,182,2,failure,yes
49,housemaid,married,secondary,no,3570,no,no,cellular,24,dec,62,3,202,2,failure,no
23,services,single,secondary,no,870,no,no,cellular,29,dec,296,1,176,4,success,yes
38,blue-collar,married,secondary,no,863,no,no,unknown,6,jan,78,1,-1,0,unknown,no
27,services,single,secondary,no,302,no,no,cellular,8,jan,151,1,189,1,success,no
29,services,single,secondary,no,102,no,no,cellular,11,jan,111,1,210,4,failure,no
28,unemployed,married,secondary,no,687,no,no,cellular,13,jan,113,3,33,2,other,no
35,services,single,secondary,no,3816,no,no,cellular,13,jan,331,2,195,1,other,no
48,services,married,secondary,no,517,no,no,cellular,14,jan,273,1,-1,0,unknown,no
26,admin.,single,secondary,no,1099,no,no,cellular,15,jan,99,2,225,13,other,no
35,blue-collar,single,tertiary,no,1830,no,no,cellular,15,jan,78,4,93,2,failure,no
47,blue-collar,married,secondary,no,820,no,no,cellular,18,jan,262,1,91,1,success,yes
69,retired,divorced,secondary,no,4572,no,no,cellular,27,jan,185,2,92,3,success,no
44,technician,married,secondary,no,2776,yes,no,cellular,27,jan,701,1,-1,0,unknown,yes
43,self-employed,married,tertiary,no,2501,no,no,cellular,29,jan,153,4,-1,0,unknown,no
80,retired,married,secondary,no,2354,no,no,telephone,4,feb,739,1,181,2,failure,yes
34,management,single,tertiary,no,382,no,no,cellular,5,feb,148,1,94,1,failure,no
76,retired,married,secondary,no,2302,no,no,telephone,5,feb,110,1,87,2,failure,no
36,management,divorced,tertiary,no,1057,no,no,cellular,5,feb,383,2,-1,0,unknown,no
35,management,married,tertiary,no,62,no,no,cellular,8,feb,469,2,185,2,failure,yes
36,management,married,tertiary,no,1257,no,no,cellular,8,feb,108,9,101,1,other,no
18,student,single,unknown,no,108,no,no,cellular,9,feb,92,1,183,1,success,yes
65,entrepreneur,married,tertiary,no,2331,no,no,telephone,9,feb,290,1,92,1,success,yes
39,technician,divorced,secondary,no,902,yes,no,cellular,10,feb,691,2,180,5,failure,yes
46,management,married,tertiary,no,349,no,no,cellular,15,feb,295,2,616,1,failure,yes
49,services,married,primary,no,1830,yes,no,cellular,15,feb,136,1,-1,0,unknown,yes
47,unemployed,single,tertiary,no,44,no,no,cellular,15,feb,374,1,185,1,success,no
66,retired,married,secondary,no,2326,no,yes,cellular,18,feb,232,1,181,1,success,yes
64,retired,married,primary,no,1977,no,no,cellular,24,feb,160,2,-1,0,unknown,no
63,technician,married,secondary,no,973,no,no,cellular,25,feb,318,1,388,1,success,yes
71,retired,divorced,secondary,no,0,no,no,cellular,26,feb,771,1,171,1,success,yes
57,unemployed,divorced,secondary,no,79,yes,no,unknown,1,mar,60,1,592,2,failure,no
59,unemployed,married,secondary,no,957,no,no,cellular,8,mar,301,1,89,2,success,yes
27,management,single,tertiary,no,948,yes,no,cellular,12,mar,121,2,207,1,failure,no
42,management,married,tertiary,no,1205,no,no,telephone,15,mar,129,1,188,2,success,no
57,housemaid,married,primary,no,780,no,no,cellular,26,mar,94,2,-1,0,unknown,no
47,management,married,tertiary,no,288,no,no,cellular,31,mar,193,1,181,1,success,yes
73,retired,divorced,secondary,no,7111,yes,no,cellular,12,apr,284,1,182,1,success,no
36,management,married,tertiary,no,-115,yes,no,cellular,16,apr,297,4,182,2,other,yes
42,self-employed,married,secondary,no,1216,yes,no,cellular,23,apr,296,1,521,1,failure,yes
73,retired,married,primary,no,796,no,no,cellular,23,apr,888,1,182,3,success,yes
60,technician,married,secondary,no,2389,yes,yes,cellular,4,may,287,1,-1,0,unknown,no
32,admin.,married,tertiary,no,390,yes,yes,cellular,5,may,100,1,243,1,other,no
30,management,married,tertiary,no,451,no,no,cellular,5,may,173,1,274,3,failure,no
74,retired,married,secondary,no,935,no,no,cellular,5,may,226,1,99,2,failure,yes
43,self-employed,married,tertiary,no,10072,no,no,cellular,12,may,98,1,77,5,failure,no
48,blue-collar,married,secondary,no,1230,yes,no,cellular,13,may,328,2,182,3,success,yes
58,admin.,married,secondary,no,169,no,no,cellular,13,may,336,3,87,5,success,yes
50,admin.,married,secondary,no,3608,yes,no,cellular,14,may,196,8,182,4,success,yes
27,student,single,tertiary,no,39,no,no,cellular,17,may,379,1,258,10,other,yes
28,student,single,secondary,no,1925,no,no,cellular,25,may,252,1,88,4,failure,yes
52,management,married,tertiary,no,388,no,no,cellular,25,may,272,1,-1,0,unknown,yes
33,management,married,tertiary,no,1388,yes,no,cellular,31,may,158,1,202,3,failure,no
36,technician,married,secondary,no,1368,no,no,cellular,1,jun,516,1,292,5,failure,yes
70,retired,married,primary,no,2346,no,no,cellular,1,jun,421,1,97,6,success,no
51,management,married,tertiary,no,176,yes,yes,unknown,1,jun,8,1,687,2,failure,no
62,retired,married,primary,no,1742,no,no,cellular,14,jun,167,2,98,6,other,yes
28,management,single,tertiary,no,2725,no,no,cellular,16,jun,292,1,504,1,failure,yes
20,student,single,secondary,no,153,no,no,unknown,21,jun,100,1,-1,0,unknown,yes
34,self-employed,single,tertiary,no,0,yes,no,unknown,2,jul,48,1,422,1,success,no
39,management,divorced,tertiary,no,224,no,no,cellular,2,jul,194,2,88,1,success,yes
29,services,single,secondary,no,102,no,no,cellular,12,jul,154,1,182,5,failure,no
29,self-employed,single,tertiary,no,1579,no,no,cellular,13,jul,178,1,181,4,success,yes
70,retired,divorced,primary,no,482,no,no,telephone,14,jul,413,1,181,3,success,yes
64,retired,married,secondary,no,588,no,no,cellular,16,jul,574,1,179,3,success,yes
29,admin.,single,secondary,no,1277,no,no,cellular,20,jul,165,2,481,1,success,yes
45,technician,married,secondary,no,2776,yes,no,cellular,27,jul,287,2,181,1,success,yes
40,admin.,married,secondary,no,0,no,no,cellular,28,jul,496,2,182,11,success,yes
39,unemployed,married,primary,no,7005,yes,no,cellular,28,jul,429,2,184,3,success,yes
61,management,married,unknown,no,264,no,no,telephone,29,jul,270,1,178,1,success,yes
35,technician,single,secondary,no,1227,no,no,cellular,30,jul,1005,5,134,10,success,yes
93,retired,married,unknown,no,775,no,no,cellular,4,aug,476,2,13,9,success,yes
34,admin.,married,tertiary,no,79,yes,no,cellular,5,aug,203,1,92,5,success,yes
29,management,single,tertiary,no,437,no,no,cellular,5,aug,504,1,92,1,success,yes
57,technician,divorced,secondary,no,470,no,no,cellular,5,aug,480,3,-1,0,unknown,yes
60,housemaid,married,primary,no,182,no,no,cellular,9,aug,182,2,95,11,failure,no
56,technician,divorced,secondary,no,3450,no,no,cellular,10,aug,507,1,181,2,success,yes
34,technician,single,secondary,no,1313,no,no,cellular,12,aug,176,1,21,6,failure,no
45,services,divorced,primary,no,523,no,no,telephone,1,sep,380,4,371,4,other,no
88,retired,married,primary,no,648,no,no,telephone,3,sep,318,1,-1,0,unknown,no
49,admin.,single,tertiary,no,228,yes,no,cellular,3,sep,252,2,93,2,success,yes
34,unemployed,single,unknown,no,517,no,no,cellular,6,sep,791,3,-1,0,unknown,no
36,management,married,tertiary,no,2161,no,no,cellular,8,sep,708,2,183,5,success,yes
28,student,single,tertiary,no,5741,no,no,cellular,10,sep,1042,5,200,3,failure,yes
39,management,married,tertiary,no,562,no,no,cellular,13,sep,303,2,-1,0,unknown,no
30,management,single,tertiary,no,13774,no,no,cellular,14,sep,380,1,-1,0,unknown,no
60,retired,married,secondary,no,975,no,no,cellular,16,sep,303,1,792,1,failure,yes
67,retired,married,secondary,no,2048,no,no,cellular,16,sep,452,5,195,4,other,yes
58,technician,married,secondary,no,99,no,no,telephone,22,sep,396,2,-1,0,unknown,yes
72,retired,married,primary,no,4657,no,no,cellular,27,sep,132,4,94,16,other,no
39,technician,married,tertiary,no,386,no,no,cellular,29,sep,201,2,-1,0,unknown,no
61,retired,married,secondary,no,11,no,no,cellular,29,sep,232,1,92,3,success,yes
21,blue-collar,single,primary,no,-42,no,no,unknown,10,oct,5,1,-1,0,unknown,no
48,admin.,married,secondary,no,0,no,yes,cellular,11,oct,195,1,104,5,failure,no
35,blue-collar,divorced,unknown,no,172,no,no,unknown,11,oct,4,1,381,2,other,no
29,admin.,married,tertiary,no,167,yes,yes,cellular,13,oct,357,2,237,2,failure,no
36,blue-collar,single,tertiary,no,1830,no,no,cellular,14,oct,183,1,91,11,failure,no
60,retired,divorced,secondary,no,514,no,no,cellular,15,oct,187,2,213,10,success,yes
66,retired,married,secondary,no,3409,no,no,cellular,19,oct,133,3,160,3,failure,no
64,management,married,tertiary,no,5112,no,no,telephone,19,oct,898,7,137,11,other,yes
25,student,single,secondary,no,1868,no,no,cellular,26,oct,259,1,103,2,other,yes
65,management,married,unknown,no,2352,no,no,cellular,8,nov,354,3,188,13,success,no
70,retired,married,primary,no,324,no,no,cellular,15,nov,78,1,96,7,success,no
59,unknown,married,unknown,no,1500,no,no,cellular,16,nov,280,1,104,2,failure,no
